Время[с],Напряжение[В]
9.6757,1.1838
9.6770,1.1801
9.6783,1.1875
9.6795,1.1801
9.6807,1.1801
9.6819,1.1875
9.6831,1.1801
9.6843,1.1801
9.6855,1.1838
9.6867,1.1838
9.6878,1.1801
9.6889,1.1838
9.6900,1.1875
9.6912,1.1875
9.6924,1.1912
9.6935,1.1875
9.6948,1.1875
9.6960,1.1801
9.6972,1.1801
9.6984,1.1838
9.6996,1.1801
9.7008,1.1801
9.7020,1.1875
9.7033,1.1838
9.7044,1.1838
9.7058,1.1875
9.7070,1.1875
9.7082,1.1838
9.7094,1.1875
9.7106,1.1875
9.7118,1.1875
9.7129,1.1875
9.7141,1.1875
9.7152,1.1912
9.7164,1.1875
9.7176,1.1875
9.7187,1.1875
9.7199,1.1875
9.7210,1.1875
9.7221,1.1875
9.7233,1.1801
9.7245,1.1838
9.7258,1.1912
9.7269,1.1875
9.7281,1.1912
9.7292,1.1838
9.7304,1.1875
9.7315,1.1875
9.7326,1.1912
9.7337,1.1838
9.7348,1.1875
9.7361,1.1801
9.7374,1.1838
9.7385,1.1875
9.7396,1.1875
9.7407,1.1801
9.7419,1.1875
9.7430,1.1875
9.7442,1.1875
9.7453,1.1875
9.7465,1.1801
9.7477,1.1875
9.7490,1.1838
9.7502,1.1875
9.7514,1.1875
9.7526,1.1801
9.7537,1.1838
9.7550,1.1838
9.7562,1.1875
9.7574,1.1875
9.7587,1.1875
9.7602,1.1875
9.7615,1.1875
9.7626,1.1875
9.7638,1.1875
9.7650,1.1875
9.7663,1.1875
9.7676,1.1801
9.7689,1.1801
9.7701,1.1875
9.7712,1.1875
9.7724,1.1875
9.7736,1.1801
9.7748,1.1875
9.7759,1.1838
9.7771,1.1875
9.7783,1.1875
9.7795,1.1875
9.7806,1.1838
9.7817,1.1801
9.7829,1.1838
9.7839,1.1875
9.7850,1.1875
9.7878,1.1838
9.7890,1.1801
9.7902,1.1838
9.7913,1.1875
9.7925,1.1838
9.7937,1.1801
9.7949,1.1875
9.7960,1.1838
9.7972,1.1838
9.7983,1.1838
9.7995,1.1875
9.8006,1.1838
9.8018,1.1875
9.8030,1.1875
9.8041,1.1801
9.8053,1.1838
9.8065,1.1875
9.8077,1.1838
9.8088,1.1838
9.8100,1.1838
9.8111,1.1875
9.8123,1.1875
9.8135,1.1875
9.8146,1.1838
9.8158,1.1838
9.8169,1.1875
9.8181,1.1875
9.8193,1.1875
9.8204,1.1875
9.8216,1.1875
9.8227,1.1875
9.8239,1.1875
9.8251,1.1875
9.8263,1.1875
9.8274,1.1875
9.8286,1.1801
9.8297,1.1838
9.8309,1.1875
9.8320,1.1875
9.8332,1.1875
9.8344,1.1875
9.8358,1.1875
9.8372,1.1875
9.8384,1.1838
9.8396,1.1838
9.8408,1.1838
9.8420,1.1801
9.8432,1.1838
9.8445,1.1875
9.8458,1.1875
9.8473,1.1838
9.8487,1.1838
9.8499,1.1875
9.8511,1.1838
9.8525,1.1875
9.8538,1.1875
9.8549,1.1875
9.8561,1.1875
9.8574,1.1875
9.8587,1.1875
9.8599,1.1838
9.8613,1.1838
9.8625,1.1801
9.8637,1.1801
9.8650,1.1875
9.8662,1.1875
9.8678,1.1838
9.8695,1.1801
9.8707,1.1838
9.8721,1.1838
9.8735,1.1801
9.8749,1.1875
9.8762,1.1801
9.8774,1.1838
9.8787,1.1838
9.8800,1.1875
9.8812,1.1875
9.8824,1.1912
9.8836,1.1875
9.8848,1.1838
9.8860,1.1838
9.8872,1.1912
9.8884,1.1875
9.8896,1.1875
9.8908,1.1801
9.8920,1.1838
9.8932,1.1875
9.8945,1.1875
9.8958,1.1875
9.8969,1.1838
9.8981,1.1875
9.8993,1.1838
9.9004,1.1838
9.9016,1.1838
9.9028,1.1875
9.9040,1.1875
9.9051,1.1838
9.9064,1.1838
9.9076,1.1875
9.9087,1.1875
9.9099,1.1838
9.9112,1.1875
9.9124,1.1875
9.9135,1.1838
9.9147,1.1875
9.9159,1.1838
9.9171,1.1875
9.9183,1.1912
9.9195,1.1875
9.9206,1.1838
9.9218,1.1838
9.9230,1.1875
9.9241,1.1875
9.9253,1.1801
9.9265,1.1801
9.9277,1.1875
9.9289,1.1838
9.9301,1.1801
9.9313,1.1875
9.9325,1.1875
9.9336,1.1875
9.9348,1.1801
9.9360,1.1912
9.9372,1.1838
9.9384,1.1875
9.9395,1.1875
9.9408,1.1875
9.9419,1.1838
9.9432,1.1875
9.9444,1.1875
9.9462,1.1838
9.9475,1.1912
9.9488,1.1875
9.9500,1.1838
9.9511,1.1875
9.9557,1.1838
9.9568,1.1875
9.9580,1.1838
9.9592,1.1838
9.9604,1.1801
9.9616,1.1875
9.9628,1.1875
9.9639,1.1875
9.9651,1.1875
9.9663,1.1838
9.9675,1.1875
9.9686,1.1875
9.9698,1.1875
9.9710,1.1875
9.9722,1.1875
9.9733,1.1875
9.9744,1.1875
9.9756,1.1875
9.9768,1.1801
9.9780,1.1838
9.9792,1.1875
9.9804,1.1801
9.9816,1.1801
9.9828,1.1838
9.9839,1.1875
9.9851,1.1875
9.9864,1.1838
9.9875,1.1875
9.9888,1.1838
9.9900,1.1875
9.9911,1.1875
9.9923,1.1875
9.9935,1.1838
9.9947,1.1838
9.9959,1.1875
9.9972,1.1875
9.9983,1.1801
9.9997,1.1838
